Date;USDZAR Curncy;LOG RETURNS;ROLLING 30 DAY VOL;NEXT 7 DAY VOL
2000-01-03;6,1315;;;
2000-01-04;6,09;-0,006791336;;
2000-01-05;6,0684;-0,003553103;;
2000-01-06;6,0788;0,001712329;;
2000-01-07;6,0575;-0,003510134;;
2000-01-10;6,075;0,002884816;;
2000-01-11;6,0925;0,002876517;;
2000-01-12;6,065;-0,004523964;;
2000-01-13;6,0618;-0,000527757;;
2000-01-14;6,0725;0,001763596;;
2000-01-17;6,076;0,000576203;;
2000-01-18;6,0915;0,002547772;;
2000-01-19;6,1123;0,003408778;;
2000-01-20;6,0978;-0,002375084;;
2000-01-21;6,1325;0,005674447;;
2000-01-24;6,163;0,004961175;;
2000-01-25;6,1565;-0,001055238;;
2000-01-26;6,17;0,002190404;;
2000-01-27;6,221;0,008231828;;
2000-01-28;6,3375;0,018553703;;
2000-01-31;6,306;-0,004982808;;
2000-02-01;6,256;-0,007960558;;
2000-02-02;6,2875;0,005022532;;
2000-02-03;6,2545;-0,005262331;;
2000-02-04;6,2575;0,00047954;0,089883235;0,055484399
2000-02-07;6,2845;0,00430554;0,086685936;0,054532268
2000-02-08;6,2875;0,000477251;0,085179348;0,053604972
2000-02-09;6,3325;0,007131567;0,08713054;0,043002938
2000-02-10;6,32;-0,001975895;0,086262158;0,044439407
2000-02-11;6,3345;0,002291676;0,086199378;0,044760823
2000-02-14;6,3355;0,000157853;0,086257774;0,055371133
2000-02-15;6,3488;0,002097081;0,083713215;0,05931523
2000-02-16;6,3233;-0,004024595;0,085573035;0,057690176
2000-02-17;6,3075;-0,002501822;0,086679994;0,053646385
2000-02-18;6,3225;0,002375298;0,086647293;0,079663756
2000-02-21;6,29;-0,005153629;0,089331954;0,112326869
2000-02-22;6,309;0,003016115;0,08924115;0,118940148
2000-02-23;6,3235;0,002295667;0,088401822;0,118703832
2000-02-24;6,3335;0,001580154;0,087279209;0,123325249
2000-02-25;6,2825;-0,008085016;0,091491218;0,104314498
2000-02-28;6,3575;0,011867228;0,097972647;0,088936226
2000-02-29;6,334;-0,00370327;0,099264063;0,054032732
2000-03-01;6,3465;0,001971532;0,096361557;0,123944025
2000-03-02;6,3805;0,005342984;0,077381499;0,166487915
2000-03-03;6,4538;0,01142264;0,083194221;0,136019864
2000-03-06;6,495;0,006363546;0,079208415;0,131337392
2000-03-07;6,531;0,005527421;0,079466559;0,11628669
2000-03-08;6,47;-0,009383962;0,084330165;0,115842312
2000-03-09;6,391;-0,012285358;0,095305546;0,064042634
2000-03-10;6,395;0,000625684;0,094599539;0,066803384
2000-03-13;6,4275;0,005069225;0,095631701;0,062673073
2000-03-14;6,4281;9,33445E-05;0,093312279;0,061284997
2000-03-15;6,4668;0,006002391;0,094450754;0,068219511
2000-03-16;6,4415;-0,003919963;0,095626243;0,063172809
2000-03-17;6,4721;0,004739199;0,096491139;0,054375894
2000-03-20;6,4785;0,000988371;0,096405872;0,054621024
2000-03-21;6,4925;0,002158662;0,095058168;0,054216474
2000-03-22;6,4565;-0,005560289;0,096828135;0,034595936
2000-03-23;6,4775;0,003247258;0,097007569;0,0822415
2000-03-24;6,4795;0,000308713;0,09479501;0,128067837
2000-03-27;6,472;-0,001158167;0,09490149;0,128019238
2000-03-28;6,485;0,002006638;0,094864966;0,129721902
2000-03-29;6,5125;0,004231589;0,095414541;0,130152314
2000-03-30;6,5913;0,012027191;0,096312902;0,097642055
2000-03-31;6,525;-0,010109644;0,097955528;0,057571012
2000-04-03;6,559;0,005197199;0,097434439;0,044898215
2000-04-04;6,5575;-0,00022872;0,097567257;0,050901457
2000-04-05;6,588;0,00464038;0,097279352;0,039387082
2000-04-06;6,5815;-0,000987129;0,091305484;0,043306101
2000-04-07;6,5615;-0,003043448;0,090124284;0,043579396
2000-04-10;6,5655;0,000609431;0,088466986;0,044720455
2000-04-11;6,59;0,003724682;0,082898051;0,052847417
2000-04-12;6,5875;-0,000379435;0,070395396;0,091979663
2000-04-13;6,5705;-0,002583981;0,071473229;0,090930591
2000-04-14;6,5955;0,003797665;0,070820788;0,091764941
2000-04-17;6,613;0,00264981;0,070916924;0,099188008
2000-04-18;6,5865;-0,004015309;0,070884967;0,078230373
2000-04-19;6,6565;0,010571721;0,075777866;0,078155571
2000-04-20;6,715;0,008750009;0,07878759;0,069975136
2000-04-21;6,7326;0,002617569;0,078840565;0,113087421
2000-04-24;6,725;-0,001129473;0,079305252;0,113282024
2000-04-25;6,7375;0,001857011;0,075663535;0,1153125
2000-04-26;6,809;0,01055633;0,08075704;0,112024112
2000-04-27;6,846;0,005419274;0,08122572;0,173396874
2000-04-28;6,7885;-0,008434536;0,087771029;0,148092192
2000-05-01;6,78;-0,001252902;0,088397276;0,144999622
2000-05-02;6,77;-0,001476015;0,088649371;0,153099086
2000-05-03;6,8375;0,009921081;0,086167186;0,186659135
2000-05-04;6,97;0,019193057;0,094699202;0,152778009
2000-05-05;6,96;-0,00143575;0,095257784;0,151076041
2000-05-08;6,96;0;0,09518958;0,151018713
2000-05-09;7,085;0,017800399;0,107246962;0,071053316
2000-05-10;7,0413;-0,006187061;0,110650839;0,076113428
2000-05-11;7,01;-0,004455111;0,11156038;0,0509936
2000-05-12;7,0252;0,002165984;0,111346207;0,049428215
2000-05-15;7,0575;0,004587197;0,111458027;0,098742906
2000-05-16;7,0525;-0,000708717;0,111567799;0,103608546
2000-05-17;7,1093;0,008021622;0,111208792;0,087565869
2000-05-18;7,1375;0,003958789;0,111218172;0,092447369
2000-05-19;7,1683;0,004305952;0,111243092;0,089625926
2000-05-22;7,11;-0,008166284;0,115007716;0,069609547
2000-05-23;7,0875;-0,003169575;0,113954727;0,12468039
2000-05-24;7,1108;0,003282086;0,112091103;0,113390709
2000-05-25;7,15;0,005497602;0,112543791;0,092007016
2000-05-26;7,1185;-0,004415328;0,114198326;0,092072006
2000-05-29;7,1;-0,002602245;0,115326131;0,089675989
2000-05-30;6,9973;-0,014570424;0,123771008;0,08615455
2000-05-31;6,968;-0,004196121;0,124047105;0,088916987
2000-06-01;6,975;0,001004088;0,120109842;0,109172215
2000-06-02;6,9338;-0,005924324;0,122062925;0,109280786
2000-06-05;6,9035;-0,004379474;0,123049774;0,093868905
2000-06-06;6,9538;0,007259743;0,121179569;0,089912206
2000-06-07;6,9838;0,004304908;0,104783223;0,127675498
2000-06-08;7,0488;0,009264208;0,108746022;0,085047779
2000-06-09;7,007;-0,00594774;0,110751927;0,091351818
2000-06-12;7,02;0,001853569;0,093882432;0,09929727
2000-06-13;7,015;-0,000712504;0,091828361;0,126849043
2000-06-14;6,931;-0,012046611;0,098756036;0,105676504
2000-06-15;6,8928;-0,005526714;0,099646345;0,095133028
2000-06-16;6,83;-0,009152715;0,101448621;0,071090471
2000-06-19;6,8535;0,003434797;0,102624101;0,069686189
2000-06-20;6,8976;0,006414054;0,101164489;0,090908896
2000-06-21;6,92;0,003242245;0,100785454;0,079676667
2000-06-22;6,9225;0,000361206;0,099183789;0,087208677
2000-06-23;6,885;-0,005431844;0,097538319;0,085573505
2000-06-26;6,885;0;0,097427549;0,091099139
2000-06-27;6,8085;-0,011173301;0,101311208;0,051450029
2000-06-28;6,8075;-0,000146886;0,098461244;0,051921545
2000-06-29;6,825;0,002567396;0,099216616;0,100399192
2000-06-30;6,795;-0,004405293;0,09955688;0,090851602
2000-07-03;6,81;0,002205073;0,090459153;0,103635863
2000-07-04;6,785;-0,003677827;0,090282122;0,101931269
2000-07-05;6,7875;0,000368392;0,090142501;0,106223587
2000-07-06;6,865;0,011353354;0,097195648;0,067887374
2000-07-07;6,8585;-0,00094728;0,0962941;0,073095127
2000-07-10;6,8225;-0,005262785;0,094086143;0,05037391
2000-07-11;6,8025;-0,002935782;0,09270183;0,014219933
2000-07-12;6,835;0,004766279;0,088232228;0,016593119
2000-07-13;6,86;0,003650972;0,088154734;0,092850726
2000-07-14;6,8875;0,004000733;0,089154044;0,091285034
2000-07-17;6,915;0,003984791;0,090490364;0,093090561
2000-07-18;6,9558;0,005882879;0,084059255;0,083098056
2000-07-19;6,9775;0,003114843;0,082312369;0,083409783
2000-07-20;6,9175;-0,008636254;0,081662623;0,056361856
2000-07-21;6,9135;-0,000578411;0,081132476;0,055658304
2000-07-24;6,9463;0,004733122;0,079932891;0,046097732
2000-07-25;6,9575;0,001611071;0,07944679;0,07928223
2000-07-26;6,925;-0,004682162;0,081017488;0,078355468
2000-07-27;6,9413;0,002351025;0,079189036;0,078518953
2000-07-28;6,955;0,001971749;0,079354041;0,089631225
2000-07-31;6,9538;-0,000172553;0,06908472;0,090306368
2000-08-01;7,0175;0,009118757;0,073930228;0,053219079
2000-08-02;6,986;-0,004498883;0,076081815;0,046472244
2000-08-03;6,99;0,00057241;0,07390619;0,066099167
2000-08-04;6,956;-0,00487596;0,076350357;0,082929715
2000-08-07;6,9675;0,001651884;0,074798921;0,091085246
2000-08-08;6,9805;0,001864067;0,074794352;0,091448093
2000-08-09;6,995;0,002075061;0,066538061;0,091655383
2000-08-10;6,95;-0,006453949;0,07038704;0,085674428
2000-08-11;6,89;-0,008670575;0,074232787;0,053494364
2000-08-14;6,9185;0,004127898;0,074273109;0,052808265
2000-08-15;6,9325;0,002021515;0,073152584;0,054090124
2000-08-16;6,9475;0,002161384;0,07262706;0,062671338
2000-08-17;6,9163;-0,004500938;0,073393941;0,063921717
2000-08-18;6,9363;0,002887547;0,072853842;0,061744211
2000-08-21;6,9635;0,00391373;0,071414842;0,06624914
2000-08-22;6,9844;0,002996869;0,071360302;0,062108309
2000-08-23;6,962;-0,003212301;0,066104731;0,058276042
2000-08-24;6,929;-0,004751287;0,068044045;0,045088873
2000-08-25;6,9125;-0,002384136;0,066620154;0,059118198
2000-08-28;6,946;0,004834587;0,068377692;0,049430509
2000-08-29;6,9568;0,001553644;0,066733997;0,086764369
2000-08-30;6,9555;-0,000186885;0,066339467;0,095002897
2000-08-31;6,9785;0,00330128;0,066891327;0,097920401
2000-09-01;6,945;-0,004812018;0,068791639;0,075915594
2000-09-04;6,9565;0,001654498;0,061783192;0,072666255
2000-09-05;7,0275;0,010154549;0,068876455;0,054844667
2000-09-06;7,0888;0,00868505;0,074114166;0,042268417
2000-09-07;7,0925;0,000521814;0,071783898;0,045311157
2000-09-08;7,094;0,000211469;0,07175048;0,069342953
2000-09-11;7,122;0,003939229;0,072415614;0,096495863
2000-09-12;7,1375;0,00217399;0,072434865;0,107436483
2000-09-13;7,1145;-0,00322762;0,069573078;0,08912636
2000-09-14;7,1365;0,003087505;0,061700099;0,106018688
2000-09-15;7,201;0,008997445;0,065879211;0,153155111
2000-09-18;7,29;0,012283641;0,074333294;0,120579934
2000-09-19;7,275;-0,002059733;0,075540699;0,132906047
2000-09-20;7,3338;0,008049986;0,074797595;0,128821835
2000-09-21;7,3185;-0,00208841;0,076197783;0,150738264
2000-09-22;7,2291;-0,012290842;0,089258776;0,137443482
2000-09-25;7,2535;0,003369564;0,089332664;0,135486154
2000-09-26;7,1905;-0,008723401;0,094219938;0,117430867
2000-09-27;7,2425;0,00720574;0,093707615;0,104610537
2000-09-28;7,3038;0,00842831;0,094904815;0,098509211
2000-09-29;7,235;-0,009464401;0,101773318;0,058288032
2000-10-02;7,2135;-0,00297609;0,102896222;0,044419802
2000-10-03;7,2175;0,000554362;0,102790286;0,036852637
2000-10-04;7,2325;0,002076125;0,102636915;0,032857521
2000-10-05;7,285;0,007232682;0,101952899;0,051340268
2000-10-06;7,2975;0,001714384;0,101950915;0,061107825
2000-10-09;7,3369;0,005384586;0,098893435;0,088868766
2000-10-10;7,3625;0,003483139;0,096325858;0,110101163
2000-10-11;7,398;0,004810144;0,09681151;0,153431799
2000-10-12;7,475;0,010354426;0,100544291;0,176680436
2000-10-13;7,4725;-0,000334504;0,100678506;0,219689448
2000-10-16;7,5756;0,013702941;0,107588619;0,197391588
2000-10-17;7,555;-0,00272296;0,10730724;0,195819524
2000-10-18;7,71;0,020308592;0,12185777;0,133660091
2000-10-19;7,6725;-0,00487568;0,122939115;0,129741831
2000-10-20;7,573;-0,013053217;0,128459304;0,100621904
2000-10-23;7,5903;0,002281826;0,127877986;0,102855213
2000-10-24;7,612;0,002854833;0,126178431;0,100322283
2000-10-25;7,68;0,008893598;0,127716251;0,047959831
2000-10-26;7,6635;-0,002150749;0,119221031;0,084922795
2000-10-27;7,6013;-0,008149513;0,123976157;0,08351716
2000-10-30;7,577;-0,003201942;0,119994262;0,084395396
2000-10-31;7,55;-0,00356978;0,120131001;0,104801571
2000-11-01;7,485;-0,008646545;0,122423196;0,053596375
2000-11-02;7,52;0,00466512;0,117631488;0,066034105
2000-11-03;7,5375;0,002324424;0,116616952;0,202458193
2000-11-06;7,5469;0,001246321;0,116555516;0,207055612
2000-11-07;7,6175;0,009311349;0,119034409;0,200569245
2000-11-08;7,6739;0,007376729;0,119102549;0,196810726
2000-11-09;7,755;0,010512836;0,122110566;0,175647569
2000-11-10;7,5994;-0,0202685;0,142190659;0,061805783
2000-11-13;7,6594;0,007864355;0,143574068;0,058816844
2000-11-14;7,645;-0,001881812;0,143596369;0,048888405
2000-11-15;7,686;0,005348653;0,141057909;0,071967527
2000-11-16;7,6878;0,000234165;0,141003927;0,068434526
2000-11-17;7,7088;0,002727877;0,134669876;0,077428419
2000-11-20;7,765;0,007263923;0,135751197;0,103219342
2000-11-21;7,8225;0,00737774;0,121462868;0,086744804
2000-11-22;7,7983;-0,003098435;0,1207187;0,085546828
2000-11-23;7,835;0,004695115;0,111983643;0,078404838
2000-11-24;7,8255;-0,001213244;0,112260303;0,094754312
2000-11-27;7,755;-0,009049836;0,116950472;0,084177592
2000-11-28;7,78;0,003218542;0,11404398;0,073730639
2000-11-29;7,787;0,000899338;0,113683487;0,077760306
2000-11-30;7,7444;-0,005485675;0,111731152;0,118105125
2000-12-01;7,6656;-0,010227214;0,116681739;0,106281104
2000-12-04;7,6475;-0,00236399;0,116287458;0,105319474
2000-12-05;7,6519;0,000575186;0,112073183;0,12202517
2000-12-06;7,5705;-0,010694868;0,117374308;0,04822499
2000-12-07;7,6225;0,006845284;0,119138462;0,094658696
2000-12-08;7,65;0,003601248;0,119550851;0,095227786
2000-12-11;7,6613;0,001476034;0,115911073;0,095868769
2000-12-12;7,7305;0,008991861;0,117112738;0,071763564
2000-12-13;7,755;0,003164253;0,112422581;0,096456532
2000-12-14;7,6975;-0,007442196;0,09311016;0,090866582
2000-12-15;7,69;-0,000974817;0,08983385;0,102813488
2000-12-18;7,6845;-0,00071547;0,089621776;0,104098289
2000-12-19;7,715;0,003961173;0,08886048;0,083575077
2000-12-20;7,6275;-0,011406348;0,096432602;0,086096594
2000-12-21;7,6285;0,000131096;0,095896587;0,095613201
2000-12-22;7,5612;-0,008861326;0,095945313;0,072225037
2000-12-25;7,5612;0;0,091679439;0,07213369
2000-12-26;7,5073;-0,007154027;0,093420428;0,044734776
2000-12-27;7,5375;0,004014682;0,092944098;0,039032402
2000-12-28;7,565;0,003641785;0,094491407;0,052526963
2000-12-29;7,5788;0,001822529;0,091377241;0,04693268
2001-01-01;7,5853;0,000857288;0,090511099;0,097949777
2001-01-02;7,5625;-0,00301034;0,090472302;0,151979895
2001-01-03;7,575;0,001651528;0,089737345;0,209981335
2001-01-04;7,5325;-0,005626359;0,085655508;0,24130422
2001-01-05;7,5175;-0,001993356;0,085586426;0,241100543
2001-01-08;7,595;0,0102565;0,092643168;0,242909891
2001-01-09;7,7325;0,01794209;0,103331645;0,232750035
2001-01-10;7,935;0,025851128;0,130206515;0,110359592
2001-01-11;7,84;-0,01204452;0,137343817;0,080989329
2001-01-12;7,825;-0,001915098;0,137660265;0,080623563
2001-01-15;7,8441;0,00243792;0,135042584;0,087172274
2001-01-16;7,79;-0,006920797;0,136892232;0,08620055
2001-01-17;7,83;0,00512165;0,135263919;0,09422047
2001-01-18;7,8675;0,00477784;0,135761845;0,089326672
2001-01-19;7,9025;0,004438815;0,136095658;0,082701967
2001-01-22;7,88;-0,002851261;0,136352468;0,080218162
2001-01-23;7,827;-0,006748609;0,132535289;0,109507346
2001-01-24;7,885;0,007382926;0,134043521;0,083006356
2001-01-25;7,89;0,000633914;0,129552527;0,080949705
2001-01-26;7,88;-0,001268231;0,129807685;0,102507488
2001-01-29;7,8775;-0,000317309;0,12653558;0,101639207
2001-01-30;7,785;-0,011811789;0,133957106;0,066968454
2001-01-31;7,735;-0,006443321;0,136033583;0,097206598
2001-02-01;7,735;0;0,136030167;0,099424094
2001-02-02;7,7725;0,004836379;0,136642189;0,172300797
2001-02-05;7,765;-0,000965406;0,136141768;0,182116892
2001-02-06;7,783;0,002315411;0,136188169;0,1998203
2001-02-07;7,895;0,01428778;0,140582608;0,184128007
2001-02-08;7,9825;0,011021998;0,142881373;0,155148192
2001-02-09;7,8775;-0,013241051;0,149060543;0,128796416
2001-02-12;7,8313;-0,00588207;0,140022545;0,145558729
2001-02-13;7,935;0,01315483;0,119389657;0,073850516
2001-02-14;7,889;-0,00581397;0,114092312;0,105434649
2001-02-15;7,865;-0,003046848;0,114387226;0,112777059
2001-02-16;7,83;-0,004460027;0,115098453;0,109235249
2001-02-19;7,7425;-0,011237877;0,11870536;0,065720962
2001-02-20;7,755;0,001613164;0,11750259;0,102684971
2001-02-21;7,805;0,006426757;0,118416783;0,079802315
2001-02-22;7,835;0,003836322;0,118166641;0,082982666
2001-02-23;7,8175;-0,002236065;0,118041138;0,10204159
2001-02-26;7,79;-0,00352395;0,116573874;0,108072003
2001-02-27;7,7125;-0,009998471;0,117789863;0,101984998
2001-02-28;7,6713;-0,005356297;0,118520162;0,057937862
2001-03-01;7,705;0,004383376;0,119876584;0,245492499
2001-03-02;7,7425;0,004855164;0,121331845;0,243337497
2001-03-05;7,7725;0,00386723;0,116154519;0,244060568
2001-03-06;7,8723;0,012758406;0,121162356;0,229508201
2001-03-07;7,9238;0,00652062;0,122564302;0,230530365
2001-03-08;7,715;-0,026704403;0,151060983;0,066808262
2001-03-09;7,735;0,002588998;0,151330696;0,072906839
2001-03-12;7,77;0,00451468;0,151891819;0,075978038
2001-03-13;7,83;0,007692346;0,146467912;0,085851299
2001-03-14;7,885;0,00699971;0,143599722;0,081624308
2001-03-15;7,863;-0,002794007;0,137305696;0,066027485
2001-03-16;7,93;0,008484823;0,138536978;0,092625599
2001-03-19;7,995;0,008163311;0,134433321;0,065491137
2001-03-20;7,9875;-0,000938527;0,132918129;0,07823984
2001-03-21;8,01;0,002812941;0,132552434;0,088131162
2001-03-22;8,0225;0,001559333;0,131384555;0,08997263
2001-03-23;7,96;-0,007821094;0,128325016;0,075272583
2001-03-26;7,945;-0,0018862;0,128688404;0,123068265
2001-03-27;7,9825;0,004708846;0,128014554;0,130116297
2001-03-28;8,03;0,005932882;0,128713177;0,146372687
2001-03-29;8,055;0,003108489;0,128394569;0,145702326
2001-03-30;8,0125;-0,005290194;0,129238444;0,140967627
2001-04-02;8,145;0,01640142;0,132505234;0,04427931
2001-04-03;8,1375;-0,000921235;0,130470959;0,043327687
2001-04-04;8,085;-0,006472515;0,133424621;0,025621743
2001-04-05;8,085;0;0,133215998;0,031150211
2001-04-06;8,059;-0,003221014;0,133990742;0,028773555
2001-04-09;8,06;0,000124077;0,128510351;0,037354888
2001-04-10;8,035;-0,003106557;0,127748207;0,099262318
2001-04-11;8,0225;-0,001556905;0,089017441;0,098746554
2001-04-12;8,0323;0,001220819;0,088966077;0,100143818
2001-04-13;8,012;-0,002530495;0,089340637;0,090703421
2001-04-16;8,0299;0,002231657;0,086760008;0,098973654
2001-04-17;8,136;0,013126584;0,093382008;0,066621729
2001-04-18;8,125;-0,001352931;0,092803789;0,073340577
2001-04-19;8,125;0;0,089692925;0,108755395
2001-04-20;8,16;0,004298441;0,087155184;0,089193353
2001-04-23;8,145;-0,001839927;0,087406568;0,123535622
2001-04-24;8,085;-0,007393749;0,091030709;0,118617942
2001-04-25;8,11;0,003087375;0,091380067;0,124063576
2001-04-26;8,015;-0,011783082;0,09609059;0,097752158
2001-04-27;7,975;-0,005003137;0,097385003;0,107760708
2001-04-30;8,033;0,007246409;0,099017965;0,100690609
2001-05-01;7,995;-0,004741711;0,09835999;0,096675927
2001-05-02;8,0337;0,004828848;0,099145398;0,085414541
2001-05-03;8,0875;0,006674466;0,099874164;0,054169168
2001-05-04;8,03;-0,007135132;0,086790488;0,055864891
2001-05-07;7,9895;-0,005056348;0,087988174;0,046126571
2001-05-08;7,97;-0,002443687;0,086072344;0,046129975
2001-05-09;7,935;-0,004401139;0,086915278;0,018669431
2001-05-10;7,95;0,001888575;0,086920192;0,063214881
2001-05-11;7,97;0,002512564;0,087471207;0,062914551
2001-05-14;7,967;-0,000376482;0,087015026;0,066254936
2001-05-15;7,985;0,002256771;0,087314446;0,071791411
2001-05-16;8,0023;0,002164219;0,087535313;0,085591303
2001-05-17;7,9475;-0,006871587;0,089923246;0,069939873
2001-05-18;7,9173;-0,003807175;0,090162176;0,077325368
2001-05-21;7,88;-0,004722335;0,078167025;0,066769152
2001-05-22;7,9075;0,003483772;0,079708917;0,068515082
2001-05-23;7,95;0,005360252;0,082389311;0,0801456
2001-05-24;7,95;0;0,080570898;0,080350368
2001-05-25;7,905;-0,005676458;0,081911981;0,05258361
2001-05-28;7,9075;0,000316206;0,07934172;0,049567274
2001-05-29;7,94;0,004101599;0,079969258;0,065901194
2001-05-30;8,0025;0,007840718;0,075836725;0,058999518
2001-05-31;8,001;-0,000187459;0,073983867;0,058235986
2001-06-01;8,0375;0,004551556;0,071623716;0,058252545
2001-06-04;8,0475;0,001243395;0,069865139;0,066964468
2001-06-05;8,025;-0,002799815;0,068779101;0,061438647
2001-06-06;8,0775;0,00652075;0,068616168;0,045521564
2001-06-07;8,079;0,000185684;0,064300557;0,060476727
2001-06-08;8,063;-0,001982407;0,062258415;0,070745359
2001-06-11;8,105;0,005195459;0,063371255;0,079092646
2001-06-12;8,095;-0,001234568;0,061377902;0,085278566
2001-06-13;8,088;-0,000865105;0,061506898;0,08552302
2001-06-14;8,045;-0,005330701;0,064190598;0,075340165
2001-06-15;7,9975;-0,005921788;0,067353417;0,06162674
2001-06-18;8,05;0,006543099;0,070188402;0,038395961
2001-06-19;8,075;0,003100778;0,070520246;0,021352329
2001-06-20;8,08;0,000619003;0,066124749;0,017761802
2001-06-21;8,065;-0,001858161;0,06496418;0,053198628
2001-06-22;8,04;-0,003104628;0,063664124;0,050166229
2001-06-25;8,03;-0,001244555;0,063353685;0,063018854
2001-06-26;8,0175;-0,001557875;0,061650049;0,063488793
2001-06-27;8,0175;0;0,061650049;0,096704894
2001-06-28;8,0625;0,00559703;0,060381054;0,103116237
2001-06-29;8,045;-0,002172902;0,061143393;0,1040758
2001-07-02;8,0035;-0,005171834;0,062880524;0,090059076
2001-07-03;8,0125;0,001123876;0,057640977;0,083216891
2001-07-04;8,094;0,010120224;0,066211741;0,101557639
2001-07-05;8,1575;0,007814703;0,069186919;0,094834698
2001-07-06;8,235;0,009455614;0,074883849;0,075175645
2001-07-09;8,2125;-0,00273598;0,074849013;0,074375628
2001-07-10;8,2746;0,007533198;0,075739396;0,053274834
2001-07-11;8,2425;-0,003886886;0,077354256;0,062149233
2001-07-12;8,2725;0,003633065;0,077253594;0,074011639
2001-07-13;8,2678;-0,000568309;0,076129716;0,081084602
2001-07-16;8,2475;-0,002458328;0,076594947;0,110446773
2001-07-17;8,2075;-0,004861754;0,078602638;0,110763285
2001-07-18;8,2425;0,004255326;0,076779597;0,106301156
2001-07-19;8,295;0,006349228;0,074913976;0,094215557
2001-07-20;8,2615;-0,004046755;0,074996075;0,134846828
2001-07-23;8,175;-0,010525452;0,083491176;0,105025891
2001-07-24;8,2;0,003053437;0,083896773;0,106188803
2001-07-25;8,2173;0,002107534;0,083599908;0,106910209
2001-07-26;8,155;-0,007610452;0,087095492;0,0903339
2001-07-27;8,24;0,010369108;0,092382416;0,063030329
2001-07-30;8,225;-0,001822047;0,092468852;0,065397245
2001-07-31;8,2575;0,003943582;0,092853541;0,066565536
2001-08-01;8,2514;-0,000738995;0,091852251;0,067972101
2001-08-02;8,2195;-0,003873503;0,092650614;0,063364483
2001-08-03;8,265;0,005520351;0,091451002;0,055228606
2001-08-06;8,3074;0,005116953;0,092259565;0,057118205
2001-08-07;8,295;-0,00149376;0,087953476;0,058034685
2001-08-08;8,2825;-0,001508068;0,085210001;0,073773943
2001-08-09;8,26;-0,002720268;0,080396468;0,075419339
2001-08-10;8,229;-0,003760087;0,08086308;0,087209326
2001-08-13;8,2735;0,005393135;0,078978331;0,081827051
2001-08-14;8,282;0,001026849;0,077930568;0,104232188
2001-08-15;8,2275;-0,006602283;0,080018777;0,071251381
2001-08-16;8,2425;0,001821494;0,080281458;0,100168376
2001-08-17;8,3075;0,007855025;0,083876293;0,089203104
2001-08-20;8,3076;1,20372E-05;0,082055825;0,091995666
2001-08-21;8,39;0,009869762;0,086749791;0,093299802
2001-08-22;8,3962;0,000738702;0,084654045;0,092301594
2001-08-23;8,3486;-0,005685362;0,085778488;0,086431618
2001-08-24;8,3725;0,002858666;0,077612654;0,101004879
2001-08-27;8,42;0,005657303;0,078818693;0,095684054
2001-08-28;8,35;-0,008348289;0,084440324;0,049851762
2001-08-29;8,346;-0,000479157;0,079815841;0,041219941
2001-08-30;8,3726;0,003182087;0,073700892;0,062708631
2001-08-31;8,439;0,007899349;0,076774272;0,037413712
2001-09-03;8,463;0,002839903;0,076404104;0,064360172
2001-09-04;8,473;0,001180917;0,076171578;0,082087485
2001-09-05;8,4916;0,002192802;0,074342535;0,081776706
2001-09-06;8,465;-0,003137424;0,074323608;0,082853795
2001-09-07;8,465;0;0,073053936;0,079595317
2001-09-10;8,5325;0,007942386;0,076164419;0,071008141
2001-09-11;8,6092;0,008948997;0,079587058;0,048862905
2001-09-12;8,6325;0,002702751;0,078282045;0,052124557
2001-09-13;8,6036;-0,00335343;0,077973911;0,054704112
2001-09-14;8,6175;0,001614299;0,077051122;0,061230034
2001-09-17;8,6212;0,000429267;0,077132391;0,068424087
2001-09-18;8,6641;0,004963766;0,072503846;0,065689915
2001-09-19;8,645;-0,002206933;0,07386875;0,079342956
2001-09-20;8,6998;0,006318918;0,072689965;0,097813055
2001-09-21;8,755;0,006324929;0,073742746;0,098914828
2001-09-24;8,7406;-0,001646129;0,069938339;0,073575433
2001-09-25;8,7652;0,002810499;0,069946671;0,061313439
2001-09-26;8,8701;0,011896734;0,0725087;0,10770132
2001-09-27;8,9865;0,013037381;0,080124107;0,19651092
2001-09-28;9,0265;0,004441244;0,079769823;0,206873131
2001-10-01;9,075;0,005358685;0,070412983;0,208678891
2001-10-02;9,166;0,009977606;0,072120486;0,205597836
2001-10-03;9,3625;0,021211363;0,091262572;0,128335041
2001-10-04;9,2409;-0,013073065;0,107036115;0,100351525
2001-10-05;9,21;-0,003349433;0,109484149;0,101268791
2001-10-08;9,283;0,00789492;0,110069568;0,058398588
2001-10-09;9,2699;-0,001412178;0,111261217;0,240161318
2001-10-10;9,182;-0,009527546;0,117297868;0,226352626
2001-10-11;9,1475;-0,003764428;0,119109349;0,235613927
2001-10-12;9,1089;-0,00422866;0,120357224;0,241056884
2001-10-15;9,0219;-0,009597003;0,124769531;0,238727847
2001-10-16;9,2639;0,026470171;0,147953769;0,209351059
2001-10-17;9,2549;-0,000971985;0,147042096;0,223049435
2001-10-18;9,1769;-0,008463684;0,151666685;0,208684736
2001-10-19;9,2809;0,011269068;0,154000106;0,197407878
2001-10-22;9,4975;0,023070081;0,167059333;0,058473639
2001-10-23;9,441;-0,005966699;0,168980309;0,108955692
2001-10-24;9,3715;-0,007388738;0,172428624;0,089586408
2001-10-25;9,3452;-0,002810326;0,173095613;0,094137299
